rebalance_date,ticker,forward_return_20d,forward_return_60d,label_known_after_rebalance,label_role
20241129,001223,0.07097249508840867,0.3497053045186641,true,OUTCOME_LABEL_ONLY
20241231,001223,0.018691588785046738,0.21609300205151594,true,OUTCOME_LABEL_ONLY
20250127,001223,0.25193621867881555,0.10273348519362183,true,OUTCOME_LABEL_ONLY
20250228,001223,-0.018365472910927456,-0.2767676767676768,true,OUTCOME_LABEL_ONLY
20250331,001223,-0.0665110851808635,-0.1260210035005835,true,OUTCOME_LABEL_ONLY
20250430,001223,-0.18529229498037594,-0.11010121875645525,true,OUTCOME_LABEL_ONLY
20250530,001223,0.13887480993411042,0.35022807906741005,true,OUTCOME_LABEL_ONLY
20250630,001223,-0.00200267022696921,0.1526479750778816,true,OUTCOME_LABEL_ONLY
20250731,001223,0.21345165810368988,0.3073330219523586,true,OUTCOME_LABEL_ONLY
20250829,001223,-0.01624444014697357,0.029781473602784745,true,OUTCOME_LABEL_ONLY
20250930,001223,0.07179285994507657,-0.0470772852098862,true,OUTCOME_LABEL_ONLY
20251031,001223,-0.046445158985351814,0.0030367988567345785,true,OUTCOME_LABEL_ONLY
20251128,001223,-0.10359685275384041,0.018733608092918696,true,OUTCOME_LABEL_ONLY
20251231,001223,0.11445039110745167,0.07863318237958009,true,OUTCOME_LABEL_ONLY
20260130,001223,-0.0072035463612855665,0.08976727004063538,true,OUTCOME_LABEL_ONLY
20260227,001223,-0.14062499999999997,0.10470545977011492,true,OUTCOME_LABEL_ONLY
20260331,001223,0.2087912087912088,,true,OUTCOME_LABEL_ONLY
20260430,001223,-0.24623115577889446,,true,OUTCOME_LABEL_ONLY
20240930,001225,0.03607153682934215,-0.026674749924219535,true,OUTCOME_LABEL_ONLY
20241031,001225,-0.056854256854256824,-0.017316017316017358,true,OUTCOME_LABEL_ONLY
20241129,001225,-0.009345794392523433,0.005125113053964477,true,OUTCOME_LABEL_ONLY
20241231,001225,0.04207920792079206,0.00556930693069306,true,OUTCOME_LABEL_ONLY
20250127,001225,-0.010682492581602357,0.03175074183976262,true,OUTCOME_LABEL_ONLY
20250228,001225,0.0061576354679803835,0.02586206896551735,true,OUTCOME_LABEL_ONLY
20250331,001225,0.09163838321505728,0.07435976550447405,true,OUTCOME_LABEL_ONLY
20250430,001225,-0.03480011504170264,0.28559102674719583,true,OUTCOME_LABEL_ONLY
20250530,001225,0.06093845216331505,0.21572212065813523,true,OUTCOME_LABEL_ONLY
20250630,001225,0.3116025272831706,0.27857553130384843,true,OUTCOME_LABEL_ONLY
20250731,001225,-0.10406504065040643,0.22531939605110346,true,OUTCOME_LABEL_ONLY
20250829,001225,0.1506493506493506,0.4514285714285715,true,OUTCOME_LABEL_ONLY
20250930,001225,0.1947017014861081,0.23131595950893824,true,OUTCOME_LABEL_ONLY
20251031,001225,0.017061611374407554,0.5021800947867298,true,OUTCOME_LABEL_ONLY
20251128,001225,-0.007828518173345792,0.1793103448275863,true,OUTCOME_LABEL_ONLY
20251231,001225,0.3062795172293162,-0.18156375721532275,true,OUTCOME_LABEL_ONLY
20260130,001225,-0.24879485806106058,-0.30543652919121594,true,OUTCOME_LABEL_ONLY
20260227,001225,-0.4173276388041489,-0.37437461866992067,true,OUTCOME_LABEL_ONLY
20260331,001225,0.020816326530612307,,true,OUTCOME_LABEL_ONLY
20260430,001225,-0.040364068064899075,,true,OUTCOME_LABEL_ONLY
20240930,001226,-0.022928399034593736,0.1005631536604988,true,OUTCOME_LABEL_ONLY
20241031,001226,0.04032258064516129,0.20080645161290323,true,OUTCOME_LABEL_ONLY
20241129,001226,0.03773584905660379,0.1790527531767425,true,OUTCOME_LABEL_ONLY
20241231,001226,0.058500914076782366,0.006215722120658068,true,OUTCOME_LABEL_ONLY
20250127,001226,0.015251989389920452,-0.12698938992042447,true,OUTCOME_LABEL_ONLY
20250228,001226,-0.089960886571056,-0.09256844850065189,true,OUTCOME_LABEL_ONLY
20250331,001226,-0.05792349726775956,0.014207650273224065,true,OUTCOME_LABEL_ONLY
20250430,001226,0.0664641093809343,0.8750474743638436,true,OUTCOME_LABEL_ONLY
20250530,001226,0.020902090209020913,0.33663366336633677,true,OUTCOME_LABEL_ONLY
20250630,001226,0.6986350574712643,0.39762931034482746,true,OUTCOME_LABEL_ONLY
20250731,001226,-0.1125,-0.07575000000000003,true,OUTCOME_LABEL_ONLY
20250829,001226,0.1861702127659574,0.11842105263157907,true,OUTCOME_LABEL_ONLY
20250930,001226,-0.11920838183934818,0.02910360884749709,true,OUTCOME_LABEL_ONLY
20251031,001226,0.08222883418988366,0.4019475250202867,true,OUTCOME_LABEL_ONLY
20251128,001226,0.13771557110722332,0.08397900524868782,true,OUTCOME_LABEL_ONLY
20251231,001226,0.17262443438914016,0.005656108597285068,true,OUTCOME_LABEL_ONLY
20260130,001226,-0.12598880956974728,-0.049199305421570465,true,OUTCOME_LABEL_ONLY
20260227,001226,-0.04855008787346223,0.07930579964850613,true,OUTCOME_LABEL_ONLY
20260331,001226,0.14723777074714034,,true,OUTCOME_LABEL_ONLY
20260430,001226,0.08173076923076915,,true,OUTCOME_LABEL_ONLY
20240930,001227,-0.05303030303030307,-0.04166666666666679,true,OUTCOME_LABEL_ONLY
20241031,001227,0.004016064257028026,-0.05622489959839362,true,OUTCOME_LABEL_ONLY
20241129,001227,0.003968253968253884,-0.07936507936507943,true,OUTCOME_LABEL_ONLY
20241231,001227,-0.032520325203252064,-0.03658536585365848,true,OUTCOME_LABEL_ONLY
20250127,001227,-0.02521008403361347,-0.04621848739495793,true,OUTCOME_LABEL_ONLY
20250228,001227,-0.004291845493562331,0.02575107296137341,true,OUTCOME_LABEL_ONLY
20250331,001227,-0.008620689655172422,0.0775862068965518,true,OUTCOME_LABEL_ONLY
20250430,001227,0.08370044052863433,0.09691629955947145,true,OUTCOME_LABEL_ONLY
20250530,001227,0.0373443983402489,0.04979253112033181,true,OUTCOME_LABEL_ONLY
20250630,001227,0.003999999999999915,-0.040000000000000036,true,OUTCOME_LABEL_ONLY
20250731,001227,0.0,-0.02834008097166003,true,OUTCOME_LABEL_ONLY
20250829,001227,-0.040322580645161324,-0.040322580645161324,true,OUTCOME_LABEL_ONLY
20250930,001227,0.0338983050847458,-0.0169491525423729,true,OUTCOME_LABEL_ONLY
20251031,001227,-0.016666666666666684,-0.041666666666666706,true,OUTCOME_LABEL_ONLY
20251128,001227,-0.012711864406779579,-0.03813559322033892,true,OUTCOME_LABEL_ONLY
20251231,001227,0.004310344827586307,-0.04310344827586192,true,OUTCOME_LABEL_ONLY
20260130,001227,-0.012875536480686801,-0.04291845493562235,true,OUTCOME_LABEL_ONLY
20260227,001227,-0.02575107296137341,-0.10300429184549365,true,OUTCOME_LABEL_ONLY
20260331,001227,-0.008810572687224677,,true,OUTCOME_LABEL_ONLY
20260430,001227,-0.04035874439461877,,true,OUTCOME_LABEL_ONLY
20240930,001228,-0.05111524163568763,-0.007434944237918222,true,OUTCOME_LABEL_ONLY
20241031,001228,0.1826595226497808,0.015099853872381818,true,OUTCOME_LABEL_ONLY
20241129,001228,-0.14029493822239936,-0.13033080908728575,true,OUTCOME_LABEL_ONLY
20241231,001228,0.03771760154738884,0.06576402321083169,true,OUTCOME_LABEL_ONLY
20250127,001228,0.016775396085740885,0.004193849021435221,true,OUTCOME_LABEL_ONLY
20250228,001228,0.004162812210915812,0.09111933395004619,true,OUTCOME_LABEL_ONLY
20250331,001228,-0.029231494578029277,0.1735030645921735,true,OUTCOME_LABEL_ONLY
20250430,001228,0.08631090487238977,0.1614849187935035,true,OUTCOME_LABEL_ONLY
20250530,001228,0.07702293379489404,0.10341843357853746,true,OUTCOME_LABEL_ONLY
20250630,001228,0.011249497790277264,-0.044596223382884666,true,OUTCOME_LABEL_ONLY
20250731,001228,-0.025234025234025275,0.10419210419210415,true,OUTCOME_LABEL_ONLY
20250829,001228,0.014644351464435207,0.13640167364016745,true,OUTCOME_LABEL_ONLY
20250930,001228,0.1373443983402489,0.08879668049792518,true,OUTCOME_LABEL_ONLY
20251031,001228,0.008846295613711832,0.12347954294139335,true,OUTCOME_LABEL_ONLY
20251128,001228,-0.03324808184143223,0.1932773109243696,true,OUTCOME_LABEL_ONLY
20251231,001228,0.1783536585365855,0.17301829268292696,true,OUTCOME_LABEL_ONLY
20260130,001228,0.05304010349288488,0.007115135834411347,true,OUTCOME_LABEL_ONLY
20260227,001228,-0.04009720534629405,-0.0896111786148239,true,OUTCOME_LABEL_ONLY
20260331,001228,0.019601437438745553,,true,OUTCOME_LABEL_ONLY
20260430,001228,-0.014535844070036382,,true,OUTCOME_LABEL_ONLY
20240930,001229,-0.09776039815143975,0.29896907216494845,true,OUTCOME_LABEL_ONLY
20241031,001229,1.0109973454683352,0.34470989761092147,true,OUTCOME_LABEL_ONLY
20241129,001229,-0.22983448564843914,-0.2574900481877226,true,OUTCOME_LABEL_ONLY
20241231,001229,0.023789532605653554,-0.09599776098516653,true,OUTCOME_LABEL_ONLY
20250127,001229,0.01199314677327226,-0.10822387207310115,true,OUTCOME_LABEL_ONLY
20250228,001229,-0.044379562043795714,-0.06131386861313873,true,OUTCOME_LABEL_ONLY
20250331,001229,-0.05802469135802466,0.01604938271604948,true,OUTCOME_LABEL_ONLY
20250430,001229,-0.004803073967339165,0.07012487992315086,true,OUTCOME_LABEL_ONLY
20250530,001229,0.05512820512820521,0.13397435897435908,true,OUTCOME_LABEL_ONLY
20250630,001229,0.01792223572296465,-0.03523693803159174,true,OUTCOME_LABEL_ONLY
20250731,001229,0.08412649677617445,0.1295670862757138,true,OUTCOME_LABEL_ONLY
20250829,001229,-0.1258351893095769,0.12750556792873047,true,OUTCOME_LABEL_ONLY
20250930,001229,0.08325952170062004,0.28196043696486583,true,OUTCOME_LABEL_ONLY
20251031,001229,0.06061429736341408,0.0600706713780919,true,OUTCOME_LABEL_ONLY
20251128,001229,-0.004100461301896558,-0.08867247565351104,true,OUTCOME_LABEL_ONLY
20251231,001229,-0.1252878857669278,-0.19253800092123444,true,OUTCOME_LABEL_ONLY
20260130,001229,-0.025276461295418478,0.004476040021063763,true,OUTCOME_LABEL_ONLY
20260227,001229,-0.030628694250403026,-0.030091348737237976,true,OUTCOME_LABEL_ONLY
20260331,001229,0.025513033832501236,,true,OUTCOME_LABEL_ONLY
20260430,001229,0.0010807889759524222,,true,OUTCOME_LABEL_ONLY
20240930,001230,0.03732691149909699,0.0216736905478627,true,OUTCOME_LABEL_ONLY
20241031,001230,0.024798154555940005,-0.02191464821222601,true,OUTCOME_LABEL_ONLY
20241129,001230,-0.04401114206128129,0.03621169916434552,true,OUTCOME_LABEL_ONLY
20241231,001230,0.052472858866103804,0.15862484921592296,true,OUTCOME_LABEL_ONLY
20250127,001230,0.07951247823563558,0.048752176436448046,true,OUTCOME_LABEL_ONLY
20250228,001230,0.13414634146341473,0.41629711751662984,true,OUTCOME_LABEL_ONLY
20250331,001230,-0.13461538461538464,-0.015865384615384705,true,OUTCOME_LABEL_ONLY
20250430,001230,0.24681793027116772,0.2119535141117874,true,OUTCOME_LABEL_ONLY
20250530,001230,-0.17955911823647297,0.0020040080160320926,true,OUTCOME_LABEL_ONLY
20250630,001230,0.10161211529066937,0.1885686370297997,true,OUTCOME_LABEL_ONLY
20250731,001230,0.12957875457875467,0.06639194139194136,true,OUTCOME_LABEL_ONLY
20250829,001230,-0.04215646534252139,-0.08958248885285774,true,OUTCOME_LABEL_ONLY
20250930,001230,0.028077753779697717,-0.0587473002159827,true,OUTCOME_LABEL_ONLY
20251031,001230,-0.03563761270931723,0.019321597252039472,true,OUTCOME_LABEL_ONLY
20251128,001230,-0.02448797862867323,0.18165627782724836,true,OUTCOME_LABEL_ONLY
20251231,001230,0.07526388251491513,0.15511702615878856,true,OUTCOME_LABEL_ONLY
20260130,001230,0.14938113529662825,0.20529236022193764,true,OUTCOME_LABEL_ONLY
20260227,001230,-0.13355408388520967,-0.03384841795437815,true,OUTCOME_LABEL_ONLY
20260331,001230,0.07191100516487876,,true,OUTCOME_LABEL_ONLY
20260430,001230,-0.048698884758364265,,true,OUTCOME_LABEL_ONLY
20240930,001231,0.0531982267257758,0.07663077897403425,true,OUTCOME_LABEL_ONLY
20241031,001231,0.07635919364691508,0.02932193036041542,true,OUTCOME_LABEL_ONLY
20241129,001231,-0.002272727272727426,-0.002272727272727426,true,OUTCOME_LABEL_ONLY
20241231,001231,0.03654883163570997,0.03894547633313353,true,OUTCOME_LABEL_ONLY
20250127,001231,-0.007909604519774044,0.02881355932203399,true,OUTCOME_LABEL_ONLY
20250228,001231,0.008215962441314588,0.12617370892018792,true,OUTCOME_LABEL_ONLY
20250331,001231,0.06615475487300655,0.18842291789722393,true,OUTCOME_LABEL_ONLY
20250430,001231,0.05491488193300384,0.15650741350906083,true,OUTCOME_LABEL_ONLY
20250530,001231,0.06455026455026468,0.12698412698412712,true,OUTCOME_LABEL_ONLY
20250630,001231,0.06958250497017886,0.003976143141152997,true,OUTCOME_LABEL_ONLY
20250731,001231,-0.015918958031838005,0.08731307284129275,true,OUTCOME_LABEL_ONLY
20250829,001231,-0.011263467189030383,0.143486777668952,true,OUTCOME_LABEL_ONLY
20250930,001231,0.10220729366602682,0.1967370441458734,true,OUTCOME_LABEL_ONLY
20251031,001231,0.01552795031055907,0.0723158828748892,true,OUTCOME_LABEL_ONLY
20251128,001231,-0.02096985583224117,0.06771515945827876,true,OUTCOME_LABEL_ONLY
20251231,001231,0.001202886928628612,-0.06214915797914999,true,OUTCOME_LABEL_ONLY
20260130,001231,0.012014417300760942,0.019623548257909573,true,OUTCOME_LABEL_ONLY
20260227,001231,-0.10003847633705264,-0.14736437091188914,true,OUTCOME_LABEL_ONLY
20260331,001231,0.07607309817254565,,true,OUTCOME_LABEL_ONLY
20260430,001231,-0.15103962338171825,,true,OUTCOME_LABEL_ONLY
20251128,001233,-0.1589664372981322,-0.01586855778682763,true,OUTCOME_LABEL_ONLY
20251231,001233,0.34076433121019106,0.10459269192088518,true,OUTCOME_LABEL_ONLY
20260130,001233,-0.1602700337542192,-0.24015501937742212,true,OUTCOME_LABEL_ONLY
20260227,001233,-0.1579918302806694,-0.28567663723810777,true,OUTCOME_LABEL_ONLY
20260331,001233,-0.04062550378848949,,true,OUTCOME_LABEL_ONLY
20260430,001233,-0.14613227775028861,,true,OUTCOME_LABEL_ONLY
20240930,001234,0.048780487804878044,-0.03426248548199767,true,OUTCOME_LABEL_ONLY
20241031,001234,0.009566685424873479,-0.07428249859313452,true,OUTCOME_LABEL_ONLY
20241129,001234,-0.0668877833056938,-0.042564953012714186,true,OUTCOME_LABEL_ONLY
20241231,001234,-0.004770423375074436,0.08288610614192013,true,OUTCOME_LABEL_ONLY
20250127,001234,0.040865384615384595,0.18269230769230763,true,OUTCOME_LABEL_ONLY
20250228,001234,0.07524985302763065,0.1910640799529688,true,OUTCOME_LABEL_ONLY
20250331,001234,0.10111731843575432,0.1972067039106146,true,OUTCOME_LABEL_ONLY
20250430,001234,0.10213414634146349,0.18699186991869918,true,OUTCOME_LABEL_ONLY
20250530,001234,0.03877847794474071,0.12360639844886093,true,OUTCOME_LABEL_ONLY
20250630,001234,0.09006066262249182,0.6864209052729818,true,OUTCOME_LABEL_ONLY
20250731,001234,0.00992234685073341,0.18334771354616047,true,OUTCOME_LABEL_ONLY
20250829,001234,0.236875800256082,0.34827144686299616,true,OUTCOME_LABEL_ONLY
20250930,001234,0.040223463687150775,0.010055865921787694,true,OUTCOME_LABEL_ONLY
20251031,001234,0.04702880058330292,0.003645643456070048,true,OUTCOME_LABEL_ONLY
20251128,001234,-0.056406685236768714,0.005919220055710366,true,OUTCOME_LABEL_ONLY
20251231,001234,-0.004424778761061983,-0.09439528023598828,true,OUTCOME_LABEL_ONLY
20260130,001234,0.10851851851851851,0.15370370370370365,true,OUTCOME_LABEL_ONLY
20260227,001234,-0.11934716082964983,-0.1734104046242775,true,OUTCOME_LABEL_ONLY
20260331,001234,0.1931143648595172,,true,OUTCOME_LABEL_ONLY
20260430,001234,-0.23108974358974363,,true,OUTCOME_LABEL_ONLY
20240930,001236,-0.12584777694046723,-0.23511680482290875,true,OUTCOME_LABEL_ONLY
20241031,001236,-0.1464,-0.22560000000000002,true,OUTCOME_LABEL_ONLY
20241129,001236,-0.07181818181818174,-0.1527272727272727,true,OUTCOME_LABEL_ONLY
20241231,001236,0.006224066390041361,0.036307053941908675,true,OUTCOME_LABEL_ONLY
20250127,001236,-0.013756613756613653,-0.1322751322751323,true,OUTCOME_LABEL_ONLY
20250228,001236,0.10341034103410336,0.030803080308030733,true,OUTCOME_LABEL_ONLY
20250331,001236,-0.16818642350557228,0.6190476190476192,true,OUTCOME_LABEL_ONLY
20250430,001236,0.1731707317073171,0.5353658536585367,true,OUTCOME_LABEL_ONLY
20250530,001236,0.7201291711517763,0.3918191603875136,true,OUTCOME_LABEL_ONLY
20250630,001236,-0.20901126408010012,-0.2878598247809762,true,OUTCOME_LABEL_ONLY
20250731,001236,0.042535446205170954,-0.0642201834862385,true,OUTCOME_LABEL_ONLY
20250829,001236,-0.12310151878497196,-0.17505995203836927,true,OUTCOME_LABEL_ONLY
20250930,001236,0.0027124773960216417,-0.04159132007233281,true,OUTCOME_LABEL_ONLY
20251031,001236,-0.08377896613190741,-0.0998217468805705,true,OUTCOME_LABEL_ONLY
20251128,001236,0.03307392996108948,-0.04474708171206217,true,OUTCOME_LABEL_ONLY
20251231,001236,-0.06415094339622639,-0.14528301886792444,true,OUTCOME_LABEL_ONLY
20260130,001236,0.03225806451612906,-0.02721774193548383,true,OUTCOME_LABEL_ONLY
20260227,001236,-0.040196078431372566,-0.18725490196078434,true,OUTCOME_LABEL_ONLY
20260331,001236,-0.03305785123966945,,true,OUTCOME_LABEL_ONLY
20260430,001236,-0.14554973821989534,,true,OUTCOME_LABEL_ONLY
20240930,001238,0.10189287152637944,0.1067257349979864,true,OUTCOME_LABEL_ONLY
20241031,001238,-0.020895522388059785,0.10970149253731334,true,OUTCOME_LABEL_ONLY
20241129,001238,-0.017923823749066484,0.22778192681105308,true,OUTCOME_LABEL_ONLY
20241231,001238,0.12245652978172396,0.13947465778764334,true,OUTCOME_LABEL_ONLY
20250127,001238,0.09636545515171738,0.02867622540846959,true,OUTCOME_LABEL_ONLY
20250228,001238,-0.042839657282741694,0.07772337821297427,true,OUTCOME_LABEL_ONLY
20250331,001238,-0.014084507042253449,0.25480153649167747,true,OUTCOME_LABEL_ONLY
20250430,001238,0.18735818476499191,0.27131280388978923,true,OUTCOME_LABEL_ONLY
20250530,001238,0.11205673758865256,0.47177304964539013,true,OUTCOME_LABEL_ONLY
20250630,001238,0.015561224489795902,0.3132653061224488,true,OUTCOME_LABEL_ONLY
20250731,001238,0.3394564670357321,0.2423251132360341,true,OUTCOME_LABEL_ONLY
20250829,001238,-0.09386869234943024,-0.06655814794718755,true,OUTCOME_LABEL_ONLY
20250930,001238,-0.03823644166991808,-0.03628560280920795,true,OUTCOME_LABEL_ONLY
20251031,001238,0.05732226048207425,0.11991087705084064,true,OUTCOME_LABEL_ONLY
20251128,001238,-0.04348659003831423,-0.015517241379310388,true,OUTCOME_LABEL_ONLY
20251231,001238,0.09048582995951415,-0.04777327935222671,true,OUTCOME_LABEL_ONLY
20260130,001238,-0.06218674586968618,-0.11546315203267123,true,OUTCOME_LABEL_ONLY
20260227,001238,-0.10166051660516615,-0.22214022140221412,true,OUTCOME_LABEL_ONLY
20260331,001238,0.014357053682896331,,true,OUTCOME_LABEL_ONLY
20260430,001238,-0.1357873210633947,,true,OUTCOME_LABEL_ONLY
20240930,001239,0.0215053763440862,-0.063321385902031,true,OUTCOME_LABEL_ONLY
20241031,001239,-0.10430839002267572,-0.20351473922902494,true,OUTCOME_LABEL_ONLY
20241129,001239,0.031446540880503034,-0.07735849056603776,true,OUTCOME_LABEL_ONLY
20241231,001239,-0.006134969325153365,0.019086571233810454,true,OUTCOME_LABEL_ONLY
20250127,001239,0.02947368421052631,0.0028070175438595895,true,OUTCOME_LABEL_ONLY
20250228,001239,0.039528432732316245,0.08391123439667135,true,OUTCOME_LABEL_ONLY
20250331,001239,-0.06345009914077997,-0.012557832121612773,true,OUTCOME_LABEL_ONLY
20250430,001239,0.08117564730580827,0.29811056682995113,true,OUTCOME_LABEL_ONLY
20250530,001239,-0.032383419689119175,0.1204663212435234,true,OUTCOME_LABEL_ONLY
20250630,001239,0.25702811244979934,0.11044176706827312,true,OUTCOME_LABEL_ONLY
20250731,001239,-0.01884637350085676,-0.04511707595659638,true,OUTCOME_LABEL_ONLY
20250829,001239,-0.01769911504424783,-0.04483775811209428,true,OUTCOME_LABEL_ONLY
20250930,001239,0.0029620853080569143,-0.03317535545023689,true,OUTCOME_LABEL_ONLY
20251031,001239,-0.037679425837320514,0.015550239234449856,true,OUTCOME_LABEL_ONLY
20251128,001239,0.019888129272840293,-0.03853325046612798,true,OUTCOME_LABEL_ONLY
20251231,001239,0.013480392156862675,-0.08210784313725489,true,OUTCOME_LABEL_ONLY
20260130,001239,-0.03869407496977018,-0.07073760580411124,true,OUTCOME_LABEL_ONLY
20260227,001239,-0.13915662650602423,-0.16987951807228927,true,OUTCOME_LABEL_ONLY
20260331,001239,-0.040353089533417326,,true,OUTCOME_LABEL_ONLY
20260430,001239,-0.12310730743910463,,true,OUTCOME_LABEL_ONLY
20240930,001255,0.014108593415989665,0.24925181701581864,true,OUTCOME_LABEL_ONLY
20241031,001255,0.2517804775869291,0.2852953498114788,true,OUTCOME_LABEL_ONLY
20241129,001255,-0.0238735709482178,-0.04135843981170131,true,OUTCOME_LABEL_ONLY
20241231,001255,0.06762944698837613,-0.03804156393096167,true,OUTCOME_LABEL_ONLY
20250127,001255,-0.044250754274220476,-0.10828025477706997,true,OUTCOME_LABEL_ONLY
20250228,001255,-0.04329311568488286,0.11071682044002842,true,OUTCOME_LABEL_ONLY
20250331,001255,0.015037593984962351,0.21315789473684216,true,OUTCOME_LABEL_ONLY
20250430,001255,0.10827067669172928,0.2360902255639098,true,OUTCOME_LABEL_ONLY
20250530,001255,0.07102555592432805,0.1732492532359775,true,OUTCOME_LABEL_ONLY
20250630,001255,0.0281995661605205,-0.02696002479082753,true,OUTCOME_LABEL_ONLY
20250731,001255,0.05545171339563866,0.024922118380062214,true,OUTCOME_LABEL_ONLY
20250829,001255,-0.05341246290801199,-0.07507418397626116,true,OUTCOME_LABEL_ONLY
20250930,001255,0.22732880937692773,-0.012029611351017907,true,OUTCOME_LABEL_ONLY
20251031,001255,-0.056838905775075915,0.2224924012158055,true,OUTCOME_LABEL_ONLY
20251128,001255,0.05478569126651613,0.25523686754753466,true,OUTCOME_LABEL_ONLY
20251231,001255,0.23758975960037462,0.12987823915079602,true,OUTCOME_LABEL_ONLY
20260130,001255,0.030020181634712356,-0.08930373360242178,true,OUTCOME_LABEL_ONLY
20260227,001255,-0.11927710843373501,-0.21686746987951808,true,OUTCOME_LABEL_ONLY
20260331,001255,-0.06477179557256092,,true,OUTCOME_LABEL_ONLY
20260430,001255,-0.11056863871338315,,true,OUTCOME_LABEL_ONLY
20240930,001256,0.011942174732872488,0.015084852294154521,true,OUTCOME_LABEL_ONLY
20241031,001256,-0.01628468033775631,-0.004221954161640334,true,OUTCOME_LABEL_ONLY
20241129,001256,-0.004247572815533998,0.19538834951456302,true,OUTCOME_LABEL_ONLY
20241231,001256,0.045911949685534505,0.7861635220125784,true,OUTCOME_LABEL_ONLY
20250127,001256,0.19105199516324065,0.38814993954050797,true,OUTCOME_LABEL_ONLY
20250228,001256,0.5792616720955481,0.15092290988056445,true,OUTCOME_LABEL_ONLY
20250331,001256,-0.27206138821067316,-0.23194977328217656,true,OUTCOME_LABEL_ONLY
20250430,001256,-0.09843205574912899,-0.026567944250871053,true,OUTCOME_LABEL_ONLY
20250530,001256,0.06737760542898694,0.19049927290353852,true,OUTCOME_LABEL_ONLY
20250630,001256,0.019527702089009977,0.02406902815622167,true,OUTCOME_LABEL_ONLY
20250731,001256,0.08504801097393687,0.07361682670324643,true,OUTCOME_LABEL_ONLY
20250829,001256,-0.024347826086956466,-0.043043478260869496,true,OUTCOME_LABEL_ONLY
20250930,001256,0.038014311270125285,-0.0008944543828264568,true,OUTCOME_LABEL_ONLY
20251031,001256,-0.059625212947189185,-0.06856899488926743,true,OUTCOME_LABEL_ONLY
20251128,001256,-0.031702898550724605,-0.034420289855072374,true,OUTCOME_LABEL_ONLY
20251231,001256,-0.031781557743957065,-0.05192479856759177,true,OUTCOME_LABEL_ONLY
20260130,001256,0.04669440591770696,0.17660656495607954,true,OUTCOME_LABEL_ONLY
20260227,001256,0.12070484581497806,0.04713656387665199,true,OUTCOME_LABEL_ONLY
20260331,001256,0.07865168539325844,,true,OUTCOME_LABEL_ONLY
20260430,001256,-0.08641975308641968,,true,OUTCOME_LABEL_ONLY
20260331,001257,-0.18027456647398837,,true,OUTCOME_LABEL_ONLY
20260430,001257,0.11634103019538193,,true,OUTCOME_LABEL_ONLY
20240930,001258,-0.022255192878338333,0.2062314540059348,true,OUTCOME_LABEL_ONLY
20241031,001258,0.02694610778443123,-0.06586826347305381,true,OUTCOME_LABEL_ONLY
20241129,001258,0.21491228070175447,-0.05701754385964908,true,OUTCOME_LABEL_ONLY
20241231,001258,-0.20728643216080406,0.06658291457286435,true,OUTCOME_LABEL_ONLY
20250127,001258,0.03697749196141486,0.06913183279742775,true,OUTCOME_LABEL_ONLY
20250228,001258,0.020092735703245733,0.08655332302936639,true,OUTCOME_LABEL_ONLY
20250331,001258,-0.0826446280991735,0.012396694214876014,true,OUTCOME_LABEL_ONLY
20250430,001258,0.03157894736842105,0.09323308270676679,true,OUTCOME_LABEL_ONLY
20250530,001258,0.07299270072992702,0.05693430656934315,true,OUTCOME_LABEL_ONLY
20250630,001258,-0.009523809523809441,-0.028571428571428567,true,OUTCOME_LABEL_ONLY
20250731,001258,-0.0028328611898016396,0.1246458923512749,true,OUTCOME_LABEL_ONLY
20250829,001258,-0.017021276595744695,0.07234042553191486,true,OUTCOME_LABEL_ONLY
20250930,001258,0.1612903225806451,-0.0028050490883589864,true,OUTCOME_LABEL_ONLY
20251031,001258,-0.040302267002518925,-0.031486146095717885,true,OUTCOME_LABEL_ONLY
20251128,001258,-0.044619422572178456,0.0564304461942258,true,OUTCOME_LABEL_ONLY
20251231,001258,0.0759493670886076,0.19127988748241917,true,OUTCOME_LABEL_ONLY
20260130,001258,0.22352941176470575,0.21568627450980396,true,OUTCOME_LABEL_ONLY
20260227,001258,0.2988792029887921,0.28144458281444584,true,OUTCOME_LABEL_ONLY
20260331,001258,0.0032858707557502035,,true,OUTCOME_LABEL_ONLY
20260430,001258,0.1764705882352941,,true,OUTCOME_LABEL_ONLY
20240930,001259,-0.030164533820840958,0.00411334552102376,true,OUTCOME_LABEL_ONLY
20241031,001259,0.09695550351288057,0.07306791569086644,true,OUTCOME_LABEL_ONLY
20241129,001259,-0.031979256698357904,-0.011668107173725132,true,OUTCOME_LABEL_ONLY
20241231,001259,0.07638888888888881,0.018055555555555415,true,OUTCOME_LABEL_ONLY
20250127,001259,-0.014224137931034409,-0.013793103448275874,true,OUTCOME_LABEL_ONLY
20250228,001259,-0.03961267605633797,0.07438380281690146,true,OUTCOME_LABEL_ONLY
20250331,001259,0.04283740211883923,0.17641639797328412,true,OUTCOME_LABEL_ONLY
20250430,001259,0.05681818181818185,0.16695804195804198,true,OUTCOME_LABEL_ONLY
20250530,001259,0.055808185200495984,0.12773873501446878,true,OUTCOME_LABEL_ONLY
20250630,001259,0.04385277995301492,-0.002740798747063441,true,OUTCOME_LABEL_ONLY
20250731,001259,-0.009560229445506692,0.0936902485659657,true,OUTCOME_LABEL_ONLY
