rebalance_date,ticker,factor_value,factor_id,factor_name,source
20221001,000009,0.225,F05,F05,research_simulation
20221001,000010,0.663,F05,F05,research_simulation
20221001,000011,0.156,F05,F05,research_simulation
20221001,000012,0.321,F05,F05,research_simulation
20221001,000014,0.132,F05,F05,research_simulation
20221001,000016,0.323,F05,F05,research_simulation
20221001,000017,0.979,F05,F05,research_simulation
20221001,000019,0.234,F05,F05,research_simulation
20221001,000020,0.401,F05,F05,research_simulation
20221001,000021,0.104,F05,F05,research_simulation
20221001,000025,0.542,F05,F05,research_simulation
20221001,000026,0.047,F05,F05,research_simulation
20221001,000027,0.519,F05,F05,research_simulation
20221001,000028,0.532,F05,F05,research_simulation
20221001,000029,0.873,F05,F05,research_simulation
20221001,000030,0.459,F05,F05,research_simulation
20221001,000031,0.217,F05,F05,research_simulation
20221001,000032,0.128,F05,F05,research_simulation
20221001,000034,0.89,F05,F05,research_simulation
20221001,000035,0.021,F05,F05,research_simulation
20221001,000036,0.754,F05,F05,research_simulation
20221001,000037,0.912,F05,F05,research_simulation
20221001,000039,0.877,F05,F05,research_simulation
20221001,000042,0.5,F05,F05,research_simulation
20221001,000045,0.397,F05,F05,research_simulation
20221001,000048,0.537,F05,F05,research_simulation
20221001,000049,0.714,F05,F05,research_simulation
20221001,000050,0.279,F05,F05,research_simulation
20221001,000055,0.38,F05,F05,research_simulation
20221001,000056,0.21,F05,F05,research_simulation
20221001,000058,0.647,F05,F05,research_simulation
20221001,000059,0.584,F05,F05,research_simulation
20221001,000060,0.856,F05,F05,research_simulation
20221001,000061,0.174,F05,F05,research_simulation
20221001,000062,0.107,F05,F05,research_simulation
20221001,000063,0.719,F05,F05,research_simulation
20221001,000065,0.301,F05,F05,research_simulation
20221001,000066,0.434,F05,F05,research_simulation
20221001,000068,0.512,F05,F05,research_simulation
20221001,000069,0.283,F05,F05,research_simulation
20221001,000070,0.321,F05,F05,research_simulation
20221001,000078,0.109,F05,F05,research_simulation
20221001,000088,0.86,F05,F05,research_simulation
20221001,000089,0.923,F05,F05,research_simulation
20221001,000090,0.766,F05,F05,research_simulation
20221001,000096,0.776,F05,F05,research_simulation
20221001,000099,0.476,F05,F05,research_simulation
20221001,000100,0.662,F05,F05,research_simulation
20221001,000151,0.755,F05,F05,research_simulation
20221001,000153,0.363,F05,F05,research_simulation
20221001,000155,0.857,F05,F05,research_simulation
20221001,000156,0.665,F05,F05,research_simulation
20221001,000157,0.967,F05,F05,research_simulation
20221001,000158,0.014,F05,F05,research_simulation
20221001,000159,0.519,F05,F05,research_simulation
20221001,000166,0.746,F05,F05,research_simulation
20221001,000301,0.613,F05,F05,research_simulation
20221001,000333,0.539,F05,F05,research_simulation
20221001,000338,0.11,F05,F05,research_simulation
20221001,000400,0.74,F05,F05,research_simulation
20221001,000401,0.595,F05,F05,research_simulation
20221001,000402,0.289,F05,F05,research_simulation
20221001,000403,0.705,F05,F05,research_simulation
20221001,000404,0.532,F05,F05,research_simulation
20221001,000407,0.744,F05,F05,research_simulation
20221001,000408,0.323,F05,F05,research_simulation
20221001,000409,0.132,F05,F05,research_simulation
20221001,000410,0.747,F05,F05,research_simulation
20221001,000411,0.315,F05,F05,research_simulation
20221001,000415,0.02,F05,F05,research_simulation
20221001,000417,0.765,F05,F05,research_simulation
20221001,000419,0.131,F05,F05,research_simulation
20221001,000420,0.161,F05,F05,research_simulation
20221001,000421,0.461,F05,F05,research_simulation
20221001,000422,0.818,F05,F05,research_simulation
20221001,000423,0.928,F05,F05,research_simulation
20221001,000425,0.271,F05,F05,research_simulation
20221001,000426,0.9,F05,F05,research_simulation
20221001,000428,0.226,F05,F05,research_simulation
20221001,000429,0.357,F05,F05,research_simulation
20221001,000430,0.89,F05,F05,research_simulation
20221001,000488,0.672,F05,F05,research_simulation
20221001,000498,0.526,F05,F05,research_simulation
20221001,000501,0.181,F05,F05,research_simulation
20221001,000503,0.589,F05,F05,research_simulation
20221001,000504,0.443,F05,F05,research_simulation
20221001,000505,0.613,F05,F05,research_simulation
20221001,000506,0.064,F05,F05,research_simulation
20221001,000507,0.738,F05,F05,research_simulation
20221001,000509,0.141,F05,F05,research_simulation
20221001,000510,0.348,F05,F05,research_simulation
20221001,000513,0.204,F05,F05,research_simulation
20221001,000514,0.608,F05,F05,research_simulation
20221001,000516,0.314,F05,F05,research_simulation
20221201,000001,0.244,F05,F05,research_simulation
20221201,000002,0.532,F05,F05,research_simulation
20221201,000004,0.698,F05,F05,research_simulation
20221201,000006,0.1,F05,F05,research_simulation
20221201,000007,0.487,F05,F05,research_simulation
20221201,000008,0.694,F05,F05,research_simulation
20221201,000009,0.863,F05,F05,research_simulation
20221201,000010,0.09,F05,F05,research_simulation
20221201,000011,0.474,F05,F05,research_simulation
20221201,000012,0.916,F05,F05,research_simulation
20221201,000014,0.013,F05,F05,research_simulation
20221201,000016,0.924,F05,F05,research_simulation
20221201,000017,0.182,F05,F05,research_simulation
20221201,000019,0.113,F05,F05,research_simulation
20221201,000020,0.021,F05,F05,research_simulation
20221201,000021,0.59,F05,F05,research_simulation
20221201,000025,0.948,F05,F05,research_simulation
20221201,000026,0.119,F05,F05,research_simulation
20221201,000027,0.778,F05,F05,research_simulation
20221201,000028,0.781,F05,F05,research_simulation
20221201,000029,0.656,F05,F05,research_simulation
20221201,000030,0.618,F05,F05,research_simulation
20221201,000031,0.066,F05,F05,research_simulation
20221201,000032,0.062,F05,F05,research_simulation
20221201,000034,0.556,F05,F05,research_simulation
20221201,000035,0.774,F05,F05,research_simulation
20221201,000036,0.49,F05,F05,research_simulation
20221201,000037,0.593,F05,F05,research_simulation
20221201,000039,0.029,F05,F05,research_simulation
20221201,000042,0.645,F05,F05,research_simulation
20221201,000045,0.001,F05,F05,research_simulation
20221201,000048,0.452,F05,F05,research_simulation
20221201,000049,0.911,F05,F05,research_simulation
20221201,000050,0.22,F05,F05,research_simulation
20221201,000055,0.953,F05,F05,research_simulation
20221201,000056,0.826,F05,F05,research_simulation
20221201,000058,0.284,F05,F05,research_simulation
20221201,000059,0.468,F05,F05,research_simulation
20221201,000060,0.357,F05,F05,research_simulation
20221201,000061,0.46,F05,F05,research_simulation
20221201,000062,0.398,F05,F05,research_simulation
20221201,000063,0.862,F05,F05,research_simulation
20221201,000065,0.642,F05,F05,research_simulation
20221201,000066,0.729,F05,F05,research_simulation
20221201,000068,0.969,F05,F05,research_simulation
20221201,000069,0.451,F05,F05,research_simulation
20221201,000070,0.608,F05,F05,research_simulation
20221201,000078,0.29,F05,F05,research_simulation
20221201,000088,0.717,F05,F05,research_simulation
20221201,000089,0.216,F05,F05,research_simulation
20221201,000090,0.266,F05,F05,research_simulation
20221201,000096,0.239,F05,F05,research_simulation
20221201,000099,0.415,F05,F05,research_simulation
20221201,000100,0.066,F05,F05,research_simulation
20221201,000151,0.249,F05,F05,research_simulation
20221201,000153,0.636,F05,F05,research_simulation
20221201,000155,0.804,F05,F05,research_simulation
20221201,000156,0.013,F05,F05,research_simulation
20221201,000157,0.87,F05,F05,research_simulation
20221201,000158,0.705,F05,F05,research_simulation
20221201,000159,0.417,F05,F05,research_simulation
20221201,000166,0.602,F05,F05,research_simulation
20221201,000301,0.871,F05,F05,research_simulation
20221201,000333,0.09,F05,F05,research_simulation
20221201,000338,0.444,F05,F05,research_simulation
20221201,000400,0.426,F05,F05,research_simulation
20221201,000401,0.476,F05,F05,research_simulation
20221201,000402,0.447,F05,F05,research_simulation
20221201,000403,0.122,F05,F05,research_simulation
20221201,000404,0.704,F05,F05,research_simulation
20221201,000407,0.79,F05,F05,research_simulation
20221201,000408,0.305,F05,F05,research_simulation
20221201,000409,0.964,F05,F05,research_simulation
20221201,000410,0.615,F05,F05,research_simulation
20221201,000411,0.513,F05,F05,research_simulation
20221201,000415,0.35,F05,F05,research_simulation
20221201,000417,0.314,F05,F05,research_simulation
20221201,000419,0.609,F05,F05,research_simulation
20221201,000420,0.232,F05,F05,research_simulation
20221201,000421,0.466,F05,F05,research_simulation
20221201,000422,0.835,F05,F05,research_simulation
20221201,000423,0.95,F05,F05,research_simulation
20221201,000425,0.166,F05,F05,research_simulation
20221201,000426,0.773,F05,F05,research_simulation
20221201,000428,0.328,F05,F05,research_simulation
20221201,000429,0.027,F05,F05,research_simulation
20221201,000430,0.077,F05,F05,research_simulation
20221201,000488,0.274,F05,F05,research_simulation
20221201,000498,0.213,F05,F05,research_simulation
20221201,000501,0.22,F05,F05,research_simulation
20221201,000503,0.427,F05,F05,research_simulation
20221201,000504,0.469,F05,F05,research_simulation
20221201,000505,0.709,F05,F05,research_simulation
20221201,000506,0.421,F05,F05,research_simulation
20221201,000507,0.967,F05,F05,research_simulation
20221201,000509,0.046,F05,F05,research_simulation
20221201,000510,0.448,F05,F05,research_simulation
20221201,000513,0.536,F05,F05,research_simulation
20221201,000514,0.228,F05,F05,research_simulation
20221201,000516,0.531,F05,F05,research_simulation
20230101,000001,0.929,F05,F05,research_simulation
20230101,000002,0.014,F05,F05,research_simulation
20230101,000004,0.427,F05,F05,research_simulation
20230101,000006,0.618,F05,F05,research_simulation
20230101,000007,0.942,F05,F05,research_simulation
20230101,000008,0.849,F05,F05,research_simulation
20230101,000009,0.438,F05,F05,research_simulation
20230101,000010,0.219,F05,F05,research_simulation
20230101,000011,0.539,F05,F05,research_simulation
20230101,000012,0.38,F05,F05,research_simulation
20230101,000014,0.122,F05,F05,research_simulation
20230101,000016,0.996,F05,F05,research_simulation
20230101,000017,0.251,F05,F05,research_simulation
20230101,000019,0.914,F05,F05,research_simulation
20230101,000020,0.1,F05,F05,research_simulation
20230101,000021,0.761,F05,F05,research_simulation
20230101,000025,0.949,F05,F05,research_simulation
20230101,000026,0.718,F05,F05,research_simulation
20230101,000027,0.299,F05,F05,research_simulation
20230101,000028,0.166,F05,F05,research_simulation
20230101,000029,0.317,F05,F05,research_simulation
20230101,000030,0.264,F05,F05,research_simulation
20230101,000031,0.023,F05,F05,research_simulation
20230101,000032,0.283,F05,F05,research_simulation
20230101,000034,0.0,F05,F05,research_simulation
20230101,000035,0.141,F05,F05,research_simulation
20230101,000036,0.691,F05,F05,research_simulation
20230101,000037,0.142,F05,F05,research_simulation
20230101,000039,0.551,F05,F05,research_simulation
20230101,000042,0.818,F05,F05,research_simulation
20230101,000045,0.513,F05,F05,research_simulation
20230101,000048,0.975,F05,F05,research_simulation
20230101,000049,0.266,F05,F05,research_simulation
20230101,000050,0.497,F05,F05,research_simulation
20230101,000055,0.342,F05,F05,research_simulation
20230101,000056,0.399,F05,F05,research_simulation
20230101,000058,0.812,F05,F05,research_simulation
20230101,000059,0.197,F05,F05,research_simulation
20230101,000060,0.462,F05,F05,research_simulation
20230101,000061,0.92,F05,F05,research_simulation
20230101,000062,0.673,F05,F05,research_simulation
20230101,000063,0.798,F05,F05,research_simulation
20230101,000065,0.246,F05,F05,research_simulation
20230101,000066,0.832,F05,F05,research_simulation
20230101,000068,0.732,F05,F05,research_simulation
20230101,000069,0.12,F05,F05,research_simulation
20230101,000070,0.382,F05,F05,research_simulation
20230101,000078,0.825,F05,F05,research_simulation
20230101,000088,0.184,F05,F05,research_simulation
20230101,000089,0.425,F05,F05,research_simulation
20230101,000090,0.421,F05,F05,research_simulation
20230101,000096,0.644,F05,F05,research_simulation
20230101,000099,0.677,F05,F05,research_simulation
20230101,000100,0.724,F05,F05,research_simulation
20230101,000151,0.868,F05,F05,research_simulation
20230101,000153,0.116,F05,F05,research_simulation
20230101,000155,0.627,F05,F05,research_simulation
20230101,000156,0.596,F05,F05,research_simulation
20230101,000157,0.018,F05,F05,research_simulation
20230101,000158,0.288,F05,F05,research_simulation
20230101,000159,0.634,F05,F05,research_simulation
20230101,000166,0.227,F05,F05,research_simulation
20230101,000301,0.175,F05,F05,research_simulation
20230101,000333,0.631,F05,F05,research_simulation
20230101,000338,0.561,F05,F05,research_simulation
20230101,000400,0.419,F05,F05,research_simulation
20230101,000401,0.054,F05,F05,research_simulation
20230101,000402,0.285,F05,F05,research_simulation
20230101,000403,0.108,F05,F05,research_simulation
20230101,000404,0.268,F05,F05,research_simulation
20230101,000407,0.123,F05,F05,research_simulation
20230101,000408,0.382,F05,F05,research_simulation
20230101,000409,0.707,F05,F05,research_simulation
20230101,000410,0.937,F05,F05,research_simulation
20230101,000411,0.234,F05,F05,research_simulation
20230101,000415,0.273,F05,F05,research_simulation
20230101,000417,0.231,F05,F05,research_simulation
20230101,000419,0.554,F05,F05,research_simulation
20230101,000420,0.804,F05,F05,research_simulation
20230101,000421,0.776,F05,F05,research_simulation
20230101,000422,0.804,F05,F05,research_simulation
20230101,000423,0.89,F05,F05,research_simulation
20230101,000425,0.245,F05,F05,research_simulation
20230101,000426,0.773,F05,F05,research_simulation
20230101,000428,0.916,F05,F05,research_simulation
20230101,000429,0.886,F05,F05,research_simulation
20230101,000430,0.353,F05,F05,research_simulation
20230101,000488,0.832,F05,F05,research_simulation
20230101,000498,0.811,F05,F05,research_simulation
20230101,000501,0.377,F05,F05,research_simulation
20230101,000503,0.761,F05,F05,research_simulation
20230101,000504,0.295,F05,F05,research_simulation
20230101,000505,0.616,F05,F05,research_simulation
20230101,000506,0.174,F05,F05,research_simulation
20230101,000507,0.699,F05,F05,research_simulation
20230101,000509,0.47,F05,F05,research_simulation
20230101,000510,0.488,F05,F05,research_simulation
20230101,000513,0.041,F05,F05,research_simulation
20230101,000514,0.22,F05,F05,research_simulation
20230101,000516,0.218,F05,F05,research_simulation
20230401,000001,0.353,F05,F05,research_simulation
20230401,000002,0.424,F05,F05,research_simulation
20230401,000004,0.205,F05,F05,research_simulation
20230401,000006,0.782,F05,F05,research_simulation
20230401,000007,0.112,F05,F05,research_simulation
20230401,000008,0.668,F05,F05,research_simulation
20230401,000009,0.37,F05,F05,research_simulation
20230401,000010,0.195,F05,F05,research_simulation
20230401,000011,0.394,F05,F05,research_simulation
20230401,000012,0.336,F05,F05,research_simulation
20230401,000014,0.171,F05,F05,research_simulation
20230401,000016,0.089,F05,F05,research_simulation
20230401,000017,0.535,F05,F05,research_simulation
20230401,000019,0.312,F05,F05,research_simulation
20230401,000020,0.622,F05,F05,research_simulation
20230401,000021,0.654,F05,F05,research_simulation
20230401,000025,0.916,F05,F05,research_simulation
20230401,000026,0.346,F05,F05,research_simulation
20230401,000027,0.719,F05,F05,research_simulation
20230401,000028,0.911,F05,F05,research_simulation
20230401,000029,0.671,F05,F05,research_simulation
20230401,000030,0.472,F05,F05,research_simulation
20230401,000031,0.049,F05,F05,research_simulation
20230401,000032,0.905,F05,F05,research_simulation
20230401,000034,0.434,F05,F05,research_simulation
20230401,000035,0.366,F05,F05,research_simulation
20230401,000036,0.653,F05,F05,research_simulation
20230401,000037,0.084,F05,F05,research_simulation
20230401,000039,0.456,F05,F05,research_simulation
20230401,000042,0.954,F05,F05,research_simulation
20230401,000045,0.497,F05,F05,research_simulation
20230401,000048,0.925,F05,F05,research_simulation
20230401,000049,0.54,F05,F05,research_simulation
20230401,000050,0.995,F05,F05,research_simulation
20230401,000055,0.941,F05,F05,research_simulation
20230401,000056,0.642,F05,F05,research_simulation
20230401,000058,0.118,F05,F05,research_simulation
20230401,000059,0.413,F05,F05,research_simulation
20230401,000060,0.114,F05,F05,research_simulation
20230401,000061,0.707,F05,F05,research_simulation
20230401,000062,0.851,F05,F05,research_simulation
20230401,000063,0.649,F05,F05,research_simulation
20230401,000065,0.318,F05,F05,research_simulation
20230401,000066,0.89,F05,F05,research_simulation
20230401,000068,0.769,F05,F05,research_simulation
20230401,000069,0.385,F05,F05,research_simulation
20230401,000070,0.29,F05,F05,research_simulation
20230401,000078,0.463,F05,F05,research_simulation
20230401,000088,0.272,F05,F05,research_simulation
20230401,000089,0.839,F05,F05,research_simulation
20230401,000090,0.826,F05,F05,research_simulation
20230401,000096,0.83,F05,F05,research_simulation
20230401,000099,0.632,F05,F05,research_simulation
20230401,000100,0.557,F05,F05,research_simulation
20230401,000151,0.883,F05,F05,research_simulation
20230401,000153,0.899,F05,F05,research_simulation
20230401,000155,0.298,F05,F05,research_simulation
20230401,000156,0.129,F05,F05,research_simulation
20230401,000157,0.715,F05,F05,research_simulation
20230401,000158,0.596,F05,F05,research_simulation
20230401,000159,0.65,F05,F05,research_simulation
20230401,000166,0.208,F05,F05,research_simulation
20230401,000301,0.843,F05,F05,research_simulation
20230401,000333,0.736,F05,F05,research_simulation
20230401,000338,0.851,F05,F05,research_simulation
20230401,000400,0.151,F05,F05,research_simulation
20230401,000401,0.557,F05,F05,research_simulation
20230401,000402,0.537,F05,F05,research_simulation
20230401,000403,0.236,F05,F05,research_simulation
20230401,000404,0.095,F05,F05,research_simulation
20230401,000407,0.845,F05,F05,research_simulation
20230401,000408,0.101,F05,F05,research_simulation
20230401,000409,0.245,F05,F05,research_simulation
20230401,000410,0.174,F05,F05,research_simulation
20230401,000411,0.832,F05,F05,research_simulation
20230401,000415,0.738,F05,F05,research_simulation
20230401,000417,0.981,F05,F05,research_simulation
20230401,000419,0.821,F05,F05,research_simulation
20230401,000420,0.468,F05,F05,research_simulation
20230401,000421,0.355,F05,F05,research_simulation
20230401,000422,0.727,F05,F05,research_simulation
20230401,000423,0.255,F05,F05,research_simulation
20230401,000425,0.891,F05,F05,research_simulation
20230401,000426,0.934,F05,F05,research_simulation
20230401,000428,0.293,F05,F05,research_simulation
20230401,000429,0.897,F05,F05,research_simulation
20230401,000430,0.512,F05,F05,research_simulation
20230401,000488,0.693,F05,F05,research_simulation
20230401,000498,0.027,F05,F05,research_simulation
20230401,000501,0.873,F05,F05,research_simulation
20230401,000503,0.453,F05,F05,research_simulation
20230401,000504,0.354,F05,F05,research_simulation
20230401,000505,0.154,F05,F05,research_simulation
20230401,000506,0.806,F05,F05,research_simulation
20230401,000507,0.855,F05,F05,research_simulation
20230401,000509,0.864,F05,F05,research_simulation
20230401,000510,0.83,F05,F05,research_simulation
20230401,000513,0.106,F05,F05,research_simulation
20230401,000514,0.893,F05,F05,research_simulation
20230401,000516,0.479,F05,F05,research_simulation
20230701,000001,0.832,F05,F05,research_simulation
20230701,000002,0.382,F05,F05,research_simulation
20230701,000004,0.294,F05,F05,research_simulation
20230701,000006,0.403,F05,F05,research_simulation
20230701,000007,0.479,F05,F05,research_simulation
20230701,000008,0.343,F05,F05,research_simulation
20230701,000009,0.184,F05,F05,research_simulation
20230701,000010,0.864,F05,F05,research_simulation
20230701,000011,0.627,F05,F05,research_simulation
20230701,000012,0.7,F05,F05,research_simulation
20230701,000014,0.493,F05,F05,research_simulation
20230701,000016,0.984,F05,F05,research_simulation
20230701,000017,0.705,F05,F05,research_simulation
20230701,000019,0.64,F05,F05,research_simulation
20230701,000020,0.708,F05,F05,research_simulation
20230701,000021,0.224,F05,F05,research_simulation
20230701,000025,0.016,F05,F05,research_simulation
20230701,000026,0.961,F05,F05,research_simulation
20230701,000027,0.449,F05,F05,research_simulation
20230701,000028,0.217,F05,F05,research_simulation
20230701,000029,0.111,F05,F05,research_simulation
20230701,000030,0.596,F05,F05,research_simulation
20230701,000031,0.65,F05,F05,research_simulation
20230701,000032,0.443,F05,F05,research_simulation
20230701,000034,0.65,F05,F05,research_simulation
20230701,000035,0.376,F05,F05,research_simulation
20230701,000036,0.198,F05,F05,research_simulation
20230701,000037,0.046,F05,F05,research_simulation
20230701,000039,0.14,F05,F05,research_simulation
20230701,000042,0.658,F05,F05,research_simulation
20230701,000045,0.215,F05,F05,research_simulation
20230701,000048,0.332,F05,F05,research_simulation
20230701,000049,0.85,F05,F05,research_simulation
20230701,000050,0.47,F05,F05,research_simulation
20230701,000055,0.797,F05,F05,research_simulation
20230701,000056,0.421,F05,F05,research_simulation
20230701,000058,0.202,F05,F05,research_simulation
20230701,000059,0.236,F05,F05,research_simulation
20230701,000060,0.56,F05,F05,research_simulation
20230701,000061,0.417,F05,F05,research_simulation
20230701,000062,0.998,F05,F05,research_simulation
20230701,000063,0.446,F05,F05,research_simulation
20230701,000065,0.639,F05,F05,research_simulation
20230701,000066,0.05,F05,F05,research_simulation
20230701,000068,0.499,F05,F05,research_simulation
20230701,000069,0.387,F05,F05,research_simulation
20230701,000070,0.773,F05,F05,research_simulation
20230701,000078,0.582,F05,F05,research_simulation
20230701,000088,0.615,F05,F05,research_simulation
20230701,000089,0.776,F05,F05,research_simulation
20230701,000090,0.413,F05,F05,research_simulation
20230701,000096,0.622,F05,F05,research_simulation
20230701,000099,0.358,F05,F05,research_simulation
20230701,000100,0.823,F05,F05,research_simulation
20230701,000151,0.0,F05,F05,research_simulation
20230701,000153,0.599,F05,F05,research_simulation
20230701,000155,0.889,F05,F05,research_simulation
20230701,000156,0.963,F05,F05,research_simulation
20230701,000157,0.681,F05,F05,research_simulation
20230701,000158,0.433,F05,F05,research_simulation
20230701,000159,0.556,F05,F05,research_simulation
20230701,000166,0.226,F05,F05,research_simulation
20230701,000301,0.291,F05,F05,research_simulation
20230701,000333,0.846,F05,F05,research_simulation
20230701,000338,0.424,F05,F05,research_simulation
20230701,000400,0.283,F05,F05,research_simulation
20230701,000401,0.64,F05,F05,research_simulation
20230701,000402,0.192,F05,F05,research_simulation
20230701,000403,0.831,F05,F05,research_simulation
20230701,000404,0.611,F05,F05,research_simulation
20230701,000407,0.096,F05,F05,research_simulation
20230701,000408,0.384,F05,F05,research_simulation
20230701,000409,0.227,F05,F05,research_simulation
20230701,000410,0.799,F05,F05,research_simulation
20230701,000411,0.567,F05,F05,research_simulation
20230701,000415,0.675,F05,F05,research_simulation
20230701,000417,0.396,F05,F05,research_simulation
20230701,000419,0.061,F05,F05,research_simulation
20230701,000420,0.566,F05,F05,research_simulation
20230701,000421,0.036,F05,F05,research_simulation
20230701,000422,0.593,F05,F05,research_simulation
20230701,000423,0.774,F05,F05,research_simulation
20230701,000425,0.887,F05,F05,research_simulation
20230701,000426,0.178,F05,F05,research_simulation
20230701,000428,0.781,F05,F05,research_simulation
20230701,000429,0.68,F05,F05,research_simulation
20230701,000430,0.654,F05,F05,research_simulation
20230701,000488,0.041,F05,F05,research_simulation
20230701,000498,0.23,F05,F05,research_simulation
20230701,000501,0.933,F05,F05,research_simulation
20230701,000503,0.626,F05,F05,research_simulation
20230701,000504,0.125,F05,F05,research_simulation
20230701,000505,0.981,F05,F05,research_simulation
20230701,000506,0.008,F05,F05,research_simulation
20230701,000507,0.729,F05,F05,research_simulation
20230701,000509,0.088,F05,F05,research_simulation
20230701,000510,0.529,F05,F05,research_simulation
20230701,000513,0.134,F05,F05,research_simulation
20230701,000514,0.062,F05,F05,research_simulation
20230701,000516,0.389,F05,F05,research_simulation
20230801,000001,0.111,F05,F05,research_simulation
20230801,000002,0.062,F05,F05,research_simulation
20230801,000004,0.145,F05,F05,research_simulation
20230801,000006,0.866,F05,F05,research_simulation
20230801,000007,0.107,F05,F05,research_simulation
20230801,000008,0.788,F05,F05,research_simulation
20230801,000009,0.779,F05,F05,research_simulation
20230801,000010,0.937,F05,F05,research_simulation
20230801,000011,0.586,F05,F05,research_simulation
20230801,000012,0.619,F05,F05,research_simulation
20230801,000014,0.78,F05,F05,research_simulation
20230801,000016,0.847,F05,F05,research_simulation
20230801,000017,0.845,F05,F05,research_simulation
20230801,000019,0.523,F05,F05,research_simulation
20230801,000020,0.188,F05,F05,research_simulation
20230801,000021,0.102,F05,F05,research_simulation
20230801,000025,0.065,F05,F05,research_simulation
20230801,000026,0.906,F05,F05,research_simulation
20230801,000027,0.401,F05,F05,research_simulation
20230801,000028,0.255,F05,F05,research_simulation
20230801,000029,0.565,F05,F05,research_simulation
20230801,000030,0.059,F05,F05,research_simulation
20230801,000031,0.336,F05,F05,research_simulation
20230801,000032,0.709,F05,F05,research_simulation
20230801,000034,0.866,F05,F05,research_simulation
20230801,000035,0.206,F05,F05,research_simulation
20230801,000036,0.915,F05,F05,research_simulation
20230801,000037,0.756,F05,F05,research_simulation
20230801,000039,0.413,F05,F05,research_simulation
20230801,000042,0.006,F05,F05,research_simulation
20230801,000045,0.112,F05,F05,research_simulation
20230801,000048,0.506,F05,F05,research_simulation
20230801,000049,0.783,F05,F05,research_simulation
20230801,000050,0.007,F05,F05,research_simulation
20230801,000055,0.537,F05,F05,research_simulation
20230801,000056,0.242,F05,F05,research_simulation
20230801,000058,0.434,F05,F05,research_simulation
20230801,000059,0.024,F05,F05,research_simulation
20230801,000060,0.142,F05,F05,research_simulation
20230801,000061,0.755,F05,F05,research_simulation
20230801,000062,0.046,F05,F05,research_simulation
20230801,000063,0.624,F05,F05,research_simulation
20230801,000065,0.342,F05,F05,research_simulation
20230801,000066,0.998,F05,F05,research_simulation
20230801,000068,0.438,F05,F05,research_simulation
20230801,000069,0.703,F05,F05,research_simulation
20230801,000070,0.758,F05,F05,research_simulation
20230801,000078,0.183,F05,F05,research_simulation
20230801,000088,0.3,F05,F05,research_simulation
20230801,000089,0.758,F05,F05,research_simulation
20230801,000090,0.112,F05,F05,research_simulation
20230801,000096,0.855,F05,F05,research_simulation
20230801,000099,0.062,F05,F05,research_simulation
20230801,000100,0.142,F05,F05,research_simulation
20230801,000151,0.72,F05,F05,research_simulation
20230801,000153,0.028,F05,F05,research_simulation
20230801,000155,0.744,F05,F05,research_simulation
20230801,000156,0.389,F05,F05,research_simulation
20230801,000157,0.111,F05,F05,research_simulation
20230801,000158,0.788,F05,F05,research_simulation
20230801,000159,0.614,F05,F05,research_simulation
20230801,000166,0.496,F05,F05,research_simulation
20230801,000301,0.275,F05,F05,research_simulation
20230801,000333,0.114,F05,F05,research_simulation
20230801,000338,0.888,F05,F05,research_simulation
20230801,000400,0.887,F05,F05,research_simulation
20230801,000401,0.095,F05,F05,research_simulation
20230801,000402,0.533,F05,F05,research_simulation
20230801,000403,0.304,F05,F05,research_simulation
20230801,000404,0.66,F05,F05,research_simulation
20230801,000407,0.404,F05,F05,research_simulation
20230801,000408,0.425,F05,F05,research_simulation
20230801,000409,0.35,F05,F05,research_simulation
20230801,000410,0.337,F05,F05,research_simulation
20230801,000411,0.747,F05,F05,research_simulation
20230801,000415,0.683,F05,F05,research_simulation
20230801,000417,0.998,F05,F05,research_simulation
20230801,000419,0.657,F05,F05,research_simulation
20230801,000420,0.834,F05,F05,research_simulation
20230801,000421,0.257,F05,F05,research_simulation
20230801,000422,0.626,F05,F05,research_simulation
20230801,000423,0.084,F05,F05,research_simulation
20230801,000425,0.146,F05,F05,research_simulation
20230801,000426,0.864,F05,F05,research_simulation
20230801,000428,0.746,F05,F05,research_simulation
20230801,000429,0.657,F05,F05,research_simulation
20230801,000430,0.709,F05,F05,research_simulation
20230801,000488,0.457,F05,F05,research_simulation
20230801,000498,0.342,F05,F05,research_simulation
20230801,000501,0.847,F05,F05,research_simulation
20230801,000503,0.412,F05,F05,research_simulation
20230801,000504,0.867,F05,F05,research_simulation
20230801,000505,0.535,F05,F05,research_simulation
20230801,000506,0.063,F05,F05,research_simulation
20230801,000507,0.812,F05,F05,research_simulation
20230801,000509,0.009,F05,F05,research_simulation
20230801,000510,0.022,F05,F05,research_simulation
20230801,000513,0.309,F05,F05,research_simulation
20230801,000514,0.167,F05,F05,research_simulation
20230801,000516,0.685,F05,F05,research_simulation
20230901,000001,0.614,F05,F05,research_simulation
20230901,000002,0.097,F05,F05,research_simulation
20230901,000004,0.139,F05,F05,research_simulation
20230901,000006,0.251,F05,F05,research_simulation
20230901,000007,0.93,F05,F05,research_simulation
20230901,000008,0.504,F05,F05,research_simulation
20230901,000009,0.473,F05,F05,research_simulation
20230901,000010,0.932,F05,F05,research_simulation
20230901,000011,0.067,F05,F05,research_simulation
20230901,000012,0.635,F05,F05,research_simulation
20230901,000014,0.218,F05,F05,research_simulation
20230901,000016,0.216,F05,F05,research_simulation
20230901,000017,0.99,F05,F05,research_simulation
