factor_id,ticker,rebalance_date,score,rank,bucket,signal_role
F10,600066,20251009,0.397742,124,2,FACTOR_SIGNAL_ONLY
F10,601108,20251009,0.397737,125,2,FACTOR_SIGNAL_ONLY
F10,601788,20251009,0.397548,126,2,FACTOR_SIGNAL_ONLY
F10,601901,20251009,0.395751,127,2,FACTOR_SIGNAL_ONLY
F10,601933,20251009,0.394791,128,2,FACTOR_SIGNAL_ONLY
F10,002648,20251009,0.394119,129,2,FACTOR_SIGNAL_ONLY
F10,600660,20251009,0.393882,130,2,FACTOR_SIGNAL_ONLY
F10,601377,20251009,0.393149,131,2,FACTOR_SIGNAL_ONLY
F10,600346,20251009,0.392641,132,2,FACTOR_SIGNAL_ONLY
F10,002001,20251009,0.391711,133,2,FACTOR_SIGNAL_ONLY
F10,000568,20251009,0.391637,134,2,FACTOR_SIGNAL_ONLY
F10,601058,20251009,0.389755,135,2,FACTOR_SIGNAL_ONLY
F10,601009,20251009,0.389424,136,2,FACTOR_SIGNAL_ONLY
F10,002736,20251009,0.385507,137,2,FACTOR_SIGNAL_ONLY
F10,000157,20251009,0.385011,138,2,FACTOR_SIGNAL_ONLY
F10,600372,20251009,0.384214,139,2,FACTOR_SIGNAL_ONLY
F10,600930,20251009,0.38397,140,2,FACTOR_SIGNAL_ONLY
F10,002078,20251009,0.383537,141,2,FACTOR_SIGNAL_ONLY
F10,000596,20251009,0.383477,142,2,FACTOR_SIGNAL_ONLY
F10,600096,20251009,0.382186,143,2,FACTOR_SIGNAL_ONLY
F10,600029,20251009,0.380448,144,2,FACTOR_SIGNAL_ONLY
F10,601066,20251009,0.379776,145,2,FACTOR_SIGNAL_ONLY
F10,601077,20251009,0.379226,146,2,FACTOR_SIGNAL_ONLY
F10,600219,20251009,0.378427,147,2,FACTOR_SIGNAL_ONLY
F10,000728,20251009,0.378119,148,2,FACTOR_SIGNAL_ONLY
F10,000301,20251009,0.378079,149,2,FACTOR_SIGNAL_ONLY
F10,600690,20251009,0.37778,150,2,FACTOR_SIGNAL_ONLY
F10,600115,20251009,0.37668,151,2,FACTOR_SIGNAL_ONLY
F10,600188,20251009,0.375434,152,2,FACTOR_SIGNAL_ONLY
F10,600989,20251009,0.375333,153,2,FACTOR_SIGNAL_ONLY
F10,002179,20251009,0.374545,154,2,FACTOR_SIGNAL_ONLY
F10,601898,20251009,0.372407,155,2,FACTOR_SIGNAL_ONLY
F10,002594,20251009,0.370751,156,2,FACTOR_SIGNAL_ONLY
F10,000002,20251009,0.368785,157,2,FACTOR_SIGNAL_ONLY
F10,000876,20251009,0.368573,158,2,FACTOR_SIGNAL_ONLY
F10,600845,20251009,0.367478,159,2,FACTOR_SIGNAL_ONLY
F10,600150,20251009,0.3665,160,2,FACTOR_SIGNAL_ONLY
F10,300498,20251009,0.365275,161,2,FACTOR_SIGNAL_ONLY
F10,002128,20251009,0.365087,162,2,FACTOR_SIGNAL_ONLY
F10,001289,20251009,0.361723,163,2,FACTOR_SIGNAL_ONLY
F10,601888,20251009,0.361255,164,2,FACTOR_SIGNAL_ONLY
F10,600104,20251009,0.360942,165,2,FACTOR_SIGNAL_ONLY
F10,601881,20251009,0.360244,166,2,FACTOR_SIGNAL_ONLY
F10,601061,20251009,0.360037,167,2,FACTOR_SIGNAL_ONLY
F10,603606,20251009,0.358921,168,2,FACTOR_SIGNAL_ONLY
F10,601880,20251009,0.358809,169,2,FACTOR_SIGNAL_ONLY
F10,601288,20251009,0.357788,170,2,FACTOR_SIGNAL_ONLY
F10,002311,20251009,0.357037,171,2,FACTOR_SIGNAL_ONLY
F10,600061,20251009,0.356776,172,2,FACTOR_SIGNAL_ONLY
F10,300122,20251009,0.356244,173,2,FACTOR_SIGNAL_ONLY
F10,689009,20251009,0.35406,174,2,FACTOR_SIGNAL_ONLY
F10,600031,20251009,0.35185,175,2,FACTOR_SIGNAL_ONLY
F10,002027,20251009,0.349067,176,2,FACTOR_SIGNAL_ONLY
F10,000963,20251009,0.348969,177,2,FACTOR_SIGNAL_ONLY
F10,605499,20251009,0.348279,178,2,FACTOR_SIGNAL_ONLY
F10,002653,20251009,0.347947,179,2,FACTOR_SIGNAL_ONLY
F10,600741,20251009,0.347481,180,2,FACTOR_SIGNAL_ONLY
F10,002340,20251009,0.34743,181,2,FACTOR_SIGNAL_ONLY
F10,002493,20251009,0.346071,182,2,FACTOR_SIGNAL_ONLY
F10,300896,20251009,0.345771,183,2,FACTOR_SIGNAL_ONLY
F10,600010,20251009,0.344131,184,2,FACTOR_SIGNAL_ONLY
F10,600030,20251009,0.342471,185,2,FACTOR_SIGNAL_ONLY
F10,688396,20251009,0.338441,186,2,FACTOR_SIGNAL_ONLY
F10,001979,20251009,0.336988,187,2,FACTOR_SIGNAL_ONLY
F10,600309,20251009,0.335636,188,2,FACTOR_SIGNAL_ONLY
F10,600221,20251009,0.335439,189,2,FACTOR_SIGNAL_ONLY
F10,600958,20251009,0.334416,190,3,FACTOR_SIGNAL_ONLY
F10,688187,20251009,0.333822,191,3,FACTOR_SIGNAL_ONLY
F10,000932,20251009,0.333009,192,3,FACTOR_SIGNAL_ONLY
F10,300979,20251009,0.333005,193,3,FACTOR_SIGNAL_ONLY
F10,601555,20251009,0.332336,194,3,FACTOR_SIGNAL_ONLY
F10,000408,20251009,0.331925,195,3,FACTOR_SIGNAL_ONLY
F10,002601,20251009,0.328328,196,3,FACTOR_SIGNAL_ONLY
F10,300251,20251009,0.328305,197,3,FACTOR_SIGNAL_ONLY
F10,600460,20251009,0.327686,198,3,FACTOR_SIGNAL_ONLY
F10,601456,20251009,0.327397,199,3,FACTOR_SIGNAL_ONLY
F10,600378,20251009,0.327366,200,3,FACTOR_SIGNAL_ONLY
F10,600839,20251009,0.327123,201,3,FACTOR_SIGNAL_ONLY
F10,002028,20251009,0.326968,202,3,FACTOR_SIGNAL_ONLY
F10,600733,20251009,0.326604,203,3,FACTOR_SIGNAL_ONLY
F10,600536,20251009,0.326475,204,3,FACTOR_SIGNAL_ONLY
F10,300760,20251009,0.325713,205,3,FACTOR_SIGNAL_ONLY
F10,601162,20251009,0.323852,206,3,FACTOR_SIGNAL_ONLY
F10,600050,20251009,0.322238,207,3,FACTOR_SIGNAL_ONLY
F10,000983,20251009,0.322081,208,3,FACTOR_SIGNAL_ONLY
F10,002714,20251009,0.321592,209,3,FACTOR_SIGNAL_ONLY
F10,301269,20251009,0.320217,210,3,FACTOR_SIGNAL_ONLY
F10,300832,20251009,0.319877,211,3,FACTOR_SIGNAL_ONLY
F10,000792,20251009,0.315731,212,3,FACTOR_SIGNAL_ONLY
F10,301236,20251009,0.315473,213,3,FACTOR_SIGNAL_ONLY
F10,600893,20251009,0.314914,214,3,FACTOR_SIGNAL_ONLY
F10,601877,20251009,0.313271,215,3,FACTOR_SIGNAL_ONLY
F10,002422,20251009,0.312748,216,3,FACTOR_SIGNAL_ONLY
F10,002595,20251009,0.312745,217,3,FACTOR_SIGNAL_ONLY
F10,600570,20251009,0.312535,218,3,FACTOR_SIGNAL_ONLY
F10,688728,20251009,0.310743,219,3,FACTOR_SIGNAL_ONLY
F10,600426,20251009,0.308437,220,3,FACTOR_SIGNAL_ONLY
F10,002064,20251009,0.307607,221,3,FACTOR_SIGNAL_ONLY
F10,601216,20251009,0.306851,222,3,FACTOR_SIGNAL_ONLY
F10,601360,20251009,0.306412,223,3,FACTOR_SIGNAL_ONLY
F10,603501,20251009,0.306194,224,3,FACTOR_SIGNAL_ONLY
F10,002049,20251009,0.305237,225,3,FACTOR_SIGNAL_ONLY
F10,688188,20251009,0.304767,226,3,FACTOR_SIGNAL_ONLY
F10,000425,20251009,0.304193,227,3,FACTOR_SIGNAL_ONLY
F10,300782,20251009,0.304029,228,3,FACTOR_SIGNAL_ONLY
F10,600196,20251009,0.303658,229,3,FACTOR_SIGNAL_ONLY
F10,600415,20251009,0.303142,230,3,FACTOR_SIGNAL_ONLY
F10,000987,20251009,0.302635,231,3,FACTOR_SIGNAL_ONLY
F10,603268,20251009,0.302075,232,3,FACTOR_SIGNAL_ONLY
F10,688617,20251009,0.301341,233,3,FACTOR_SIGNAL_ONLY
F10,601012,20251009,0.29993,234,3,FACTOR_SIGNAL_ONLY
F10,601696,20251009,0.298237,235,3,FACTOR_SIGNAL_ONLY
F10,688578,20251009,0.294918,236,3,FACTOR_SIGNAL_ONLY
F10,688349,20251009,0.293615,237,3,FACTOR_SIGNAL_ONLY
F10,000066,20251009,0.293294,238,3,FACTOR_SIGNAL_ONLY
F10,603806,20251009,0.291773,239,3,FACTOR_SIGNAL_ONLY
F10,002236,20251009,0.289502,240,3,FACTOR_SIGNAL_ONLY
F10,002945,20251009,0.289391,241,3,FACTOR_SIGNAL_ONLY
F10,600160,20251009,0.287335,242,3,FACTOR_SIGNAL_ONLY
F10,600522,20251009,0.287088,243,3,FACTOR_SIGNAL_ONLY
F10,000783,20251009,0.286945,244,3,FACTOR_SIGNAL_ONLY
F10,600703,20251009,0.286612,245,3,FACTOR_SIGNAL_ONLY
F10,688223,20251009,0.286567,246,3,FACTOR_SIGNAL_ONLY
F10,000933,20251009,0.285739,247,3,FACTOR_SIGNAL_ONLY
F10,300059,20251009,0.285331,248,3,FACTOR_SIGNAL_ONLY
F10,603260,20251009,0.284977,249,3,FACTOR_SIGNAL_ONLY
F10,601168,20251009,0.284163,250,3,FACTOR_SIGNAL_ONLY
F10,300339,20251009,0.283923,251,3,FACTOR_SIGNAL_ONLY
F10,601127,20251009,0.283515,252,3,FACTOR_SIGNAL_ONLY
F10,601600,20251009,0.283238,253,3,FACTOR_SIGNAL_ONLY
F10,000975,20251009,0.283232,254,3,FACTOR_SIGNAL_ONLY
F10,601059,20251009,0.283084,255,3,FACTOR_SIGNAL_ONLY
F10,688235,20251009,0.282747,256,3,FACTOR_SIGNAL_ONLY
F10,600176,20251009,0.281721,257,3,FACTOR_SIGNAL_ONLY
F10,300474,20251009,0.281367,258,3,FACTOR_SIGNAL_ONLY
F10,601899,20251009,0.280604,259,3,FACTOR_SIGNAL_ONLY
F10,601699,20251009,0.280588,260,3,FACTOR_SIGNAL_ONLY
F10,688777,20251009,0.279444,261,3,FACTOR_SIGNAL_ONLY
F10,600276,20251009,0.279385,262,3,FACTOR_SIGNAL_ONLY
F10,002532,20251009,0.278089,263,3,FACTOR_SIGNAL_ONLY
F10,002414,20251009,0.27804,264,3,FACTOR_SIGNAL_ONLY
F10,601958,20251009,0.277539,265,3,FACTOR_SIGNAL_ONLY
F10,688469,20251009,0.276314,266,3,FACTOR_SIGNAL_ONLY
F10,688538,20251009,0.275643,267,3,FACTOR_SIGNAL_ONLY
F10,601618,20251009,0.275333,268,3,FACTOR_SIGNAL_ONLY
F10,002920,20251009,0.273715,269,3,FACTOR_SIGNAL_ONLY
F10,600995,20251009,0.273524,270,3,FACTOR_SIGNAL_ONLY
F10,000807,20251009,0.272434,271,3,FACTOR_SIGNAL_ONLY
F10,688169,20251009,0.271644,272,3,FACTOR_SIGNAL_ONLY
F10,002939,20251009,0.270496,273,3,FACTOR_SIGNAL_ONLY
F10,601698,20251009,0.269646,274,3,FACTOR_SIGNAL_ONLY
F10,000768,20251009,0.269581,275,3,FACTOR_SIGNAL_ONLY
F10,600547,20251009,0.269451,276,3,FACTOR_SIGNAL_ONLY
F10,600233,20251009,0.26937,277,3,FACTOR_SIGNAL_ONLY
F10,300255,20251009,0.269058,278,3,FACTOR_SIGNAL_ONLY
F10,688729,20251009,0.26901,279,3,FACTOR_SIGNAL_ONLY
F10,603129,20251009,0.268979,280,3,FACTOR_SIGNAL_ONLY
F10,688180,20251009,0.268271,281,3,FACTOR_SIGNAL_ONLY
F10,000877,20251009,0.268013,282,3,FACTOR_SIGNAL_ONLY
F10,688111,20251009,0.267882,283,3,FACTOR_SIGNAL_ONLY
F10,601688,20251009,0.267337,284,3,FACTOR_SIGNAL_ONLY
F10,601865,20251009,0.266983,285,4,FACTOR_SIGNAL_ONLY
F10,603979,20251009,0.264708,286,4,FACTOR_SIGNAL_ONLY
F10,000776,20251009,0.264084,287,4,FACTOR_SIGNAL_ONLY
F10,600549,20251009,0.263204,288,4,FACTOR_SIGNAL_ONLY
F10,688122,20251009,0.26232,289,4,FACTOR_SIGNAL_ONLY
F10,600418,20251009,0.262302,290,4,FACTOR_SIGNAL_ONLY
F10,688775,20251009,0.262196,291,4,FACTOR_SIGNAL_ONLY
F10,300347,20251009,0.262112,292,4,FACTOR_SIGNAL_ONLY
F10,688172,20251009,0.26143,293,4,FACTOR_SIGNAL_ONLY
F10,601136,20251009,0.25944,294,4,FACTOR_SIGNAL_ONLY
F10,688385,20251009,0.258354,295,4,FACTOR_SIGNAL_ONLY
F10,600438,20251009,0.258283,296,4,FACTOR_SIGNAL_ONLY
F10,688002,20251009,0.257931,297,4,FACTOR_SIGNAL_ONLY
F10,000661,20251009,0.257082,298,4,FACTOR_SIGNAL_ONLY
F10,601231,20251009,0.256496,299,4,FACTOR_SIGNAL_ONLY
F10,300866,20251009,0.255786,300,4,FACTOR_SIGNAL_ONLY
F10,600489,20251009,0.25518,301,4,FACTOR_SIGNAL_ONLY
F10,000063,20251009,0.252831,302,4,FACTOR_SIGNAL_ONLY
F10,300442,20251009,0.252019,303,4,FACTOR_SIGNAL_ONLY
F10,688213,20251009,0.251501,304,4,FACTOR_SIGNAL_ONLY
F10,300765,20251009,0.251038,305,4,FACTOR_SIGNAL_ONLY
F10,002230,20251009,0.250893,306,4,FACTOR_SIGNAL_ONLY
F10,601727,20251009,0.25064,307,4,FACTOR_SIGNAL_ONLY
F10,300033,20251009,0.250155,308,4,FACTOR_SIGNAL_ONLY
F10,600026,20251009,0.249271,309,4,FACTOR_SIGNAL_ONLY
F10,000657,20251009,0.248718,310,4,FACTOR_SIGNAL_ONLY
F10,300628,20251009,0.24825,311,4,FACTOR_SIGNAL_ONLY
F10,600584,20251009,0.246931,312,4,FACTOR_SIGNAL_ONLY
F10,002625,20251009,0.246288,313,4,FACTOR_SIGNAL_ONLY
F10,002459,20251009,0.24591,314,4,FACTOR_SIGNAL_ONLY
F10,603486,20251009,0.244531,315,4,FACTOR_SIGNAL_ONLY
F10,688599,20251009,0.244526,316,4,FACTOR_SIGNAL_ONLY
F10,300458,20251009,0.244435,317,4,FACTOR_SIGNAL_ONLY
F10,002353,20251009,0.244206,318,4,FACTOR_SIGNAL_ONLY
F10,002202,20251009,0.243779,319,4,FACTOR_SIGNAL_ONLY
F10,002466,20251009,0.243672,320,4,FACTOR_SIGNAL_ONLY
F10,002456,20251009,0.243433,321,4,FACTOR_SIGNAL_ONLY
F10,600111,20251009,0.241942,322,4,FACTOR_SIGNAL_ONLY
F10,002371,20251009,0.241167,323,4,FACTOR_SIGNAL_ONLY
F10,002241,20251009,0.241018,324,4,FACTOR_SIGNAL_ONLY
F10,002821,20251009,0.239565,325,4,FACTOR_SIGNAL_ONLY
F10,601100,20251009,0.238966,326,4,FACTOR_SIGNAL_ONLY
F10,688271,20251009,0.23823,327,4,FACTOR_SIGNAL_ONLY
F10,002261,20251009,0.237639,328,4,FACTOR_SIGNAL_ONLY
F10,600392,20251009,0.236869,329,4,FACTOR_SIGNAL_ONLY
F10,600089,20251009,0.236621,330,4,FACTOR_SIGNAL_ONLY
F10,300750,20251009,0.235902,331,4,FACTOR_SIGNAL_ONLY
F10,603799,20251009,0.2352,332,4,FACTOR_SIGNAL_ONLY
F10,002074,20251009,0.235137,333,4,FACTOR_SIGNAL_ONLY
F10,300759,20251009,0.235041,334,4,FACTOR_SIGNAL_ONLY
F10,600118,20251009,0.234698,335,4,FACTOR_SIGNAL_ONLY
F10,300748,20251009,0.234687,336,4,FACTOR_SIGNAL_ONLY
F10,301165,20251009,0.234428,337,4,FACTOR_SIGNAL_ONLY
F10,000617,20251009,0.233807,338,4,FACTOR_SIGNAL_ONLY
F10,600588,20251009,0.233777,339,4,FACTOR_SIGNAL_ONLY
F10,601872,20251009,0.232776,340,4,FACTOR_SIGNAL_ONLY
F10,603259,20251009,0.231618,341,4,FACTOR_SIGNAL_ONLY
F10,603659,20251009,0.23079,342,4,FACTOR_SIGNAL_ONLY
F10,002602,20251009,0.23042,343,4,FACTOR_SIGNAL_ONLY
F10,688099,20251009,0.228582,344,4,FACTOR_SIGNAL_ONLY
F10,600988,20251009,0.227065,345,4,FACTOR_SIGNAL_ONLY
F10,000938,20251009,0.224509,346,4,FACTOR_SIGNAL_ONLY
F10,300413,20251009,0.223966,347,4,FACTOR_SIGNAL_ONLY
F10,600487,20251009,0.223303,348,4,FACTOR_SIGNAL_ONLY
F10,300919,20251009,0.223104,349,4,FACTOR_SIGNAL_ONLY
F10,603087,20251009,0.222858,350,4,FACTOR_SIGNAL_ONLY
F10,300124,20251009,0.222469,351,4,FACTOR_SIGNAL_ONLY
F10,000960,20251009,0.222024,352,4,FACTOR_SIGNAL_ONLY
F10,688120,20251009,0.220808,353,4,FACTOR_SIGNAL_ONLY
F10,000831,20251009,0.218288,354,4,FACTOR_SIGNAL_ONLY
F10,601717,20251009,0.217785,355,4,FACTOR_SIGNAL_ONLY
F10,000564,20251009,0.216545,356,4,FACTOR_SIGNAL_ONLY
F10,600562,20251009,0.216045,357,4,FACTOR_SIGNAL_ONLY
F10,300408,20251009,0.216015,358,4,FACTOR_SIGNAL_ONLY
F10,002517,20251009,0.215916,359,4,FACTOR_SIGNAL_ONLY
F10,000977,20251009,0.215535,360,4,FACTOR_SIGNAL_ONLY
F10,002294,20251009,0.214768,361,4,FACTOR_SIGNAL_ONLY
F10,300454,20251009,0.214686,362,4,FACTOR_SIGNAL_ONLY
F10,688608,20251009,0.213646,363,4,FACTOR_SIGNAL_ONLY
F10,002080,20251009,0.213318,364,4,FACTOR_SIGNAL_ONLY
F10,600760,20251009,0.212877,365,4,FACTOR_SIGNAL_ONLY
F10,002555,20251009,0.211358,366,4,FACTOR_SIGNAL_ONLY
F10,600362,20251009,0.211313,367,4,FACTOR_SIGNAL_ONLY
F10,603893,20251009,0.209359,368,4,FACTOR_SIGNAL_ONLY
F10,601598,20251009,0.208963,369,4,FACTOR_SIGNAL_ONLY
F10,688303,20251009,0.207236,370,4,FACTOR_SIGNAL_ONLY
F10,688036,20251009,0.207113,371,4,FACTOR_SIGNAL_ONLY
F10,300757,20251009,0.20702,372,4,FACTOR_SIGNAL_ONLY
F10,000630,20251009,0.206812,373,4,FACTOR_SIGNAL_ONLY
F10,605117,20251009,0.20638,374,4,FACTOR_SIGNAL_ONLY
F10,688331,20251009,0.204751,375,4,FACTOR_SIGNAL_ONLY
F10,601777,20251009,0.204653,376,4,FACTOR_SIGNAL_ONLY
F10,300418,20251009,0.202992,377,4,FACTOR_SIGNAL_ONLY
F10,000426,20251009,0.20257,378,4,FACTOR_SIGNAL_ONLY
F10,002008,20251009,0.202346,379,4,FACTOR_SIGNAL_ONLY
F10,688027,20251009,0.201611,380,5,FACTOR_SIGNAL_ONLY
F10,000021,20251009,0.201587,381,5,FACTOR_SIGNAL_ONLY
F10,688126,20251009,0.200381,382,5,FACTOR_SIGNAL_ONLY
F10,688008,20251009,0.200289,383,5,FACTOR_SIGNAL_ONLY
F10,603296,20251009,0.199736,384,5,FACTOR_SIGNAL_ONLY
F10,688506,20251009,0.199582,385,5,FACTOR_SIGNAL_ONLY
F10,300433,20251009,0.199491,386,5,FACTOR_SIGNAL_ONLY
F10,002156,20251009,0.199462,387,5,FACTOR_SIGNAL_ONLY
F10,603993,20251009,0.197307,388,5,FACTOR_SIGNAL_ONLY
F10,002851,20251009,0.197089,389,5,FACTOR_SIGNAL_ONLY
F10,603444,20251009,0.194137,390,5,FACTOR_SIGNAL_ONLY
F10,302132,20251009,0.193475,391,5,FACTOR_SIGNAL_ONLY
F10,688361,20251009,0.19341,392,5,FACTOR_SIGNAL_ONLY
F10,002460,20251009,0.193033,393,5,FACTOR_SIGNAL_ONLY
F10,688318,20251009,0.192721,394,5,FACTOR_SIGNAL_ONLY
F10,688472,20251009,0.192167,395,5,FACTOR_SIGNAL_ONLY
F10,300223,20251009,0.191405,396,5,FACTOR_SIGNAL_ONLY
F10,688072,20251009,0.190902,397,5,FACTOR_SIGNAL_ONLY
F10,002600,20251009,0.189032,398,5,FACTOR_SIGNAL_ONLY
F10,688012,20251009,0.188964,399,5,FACTOR_SIGNAL_ONLY
F10,688428,20251009,0.18862,400,5,FACTOR_SIGNAL_ONLY
F10,688220,20251009,0.188331,401,5,FACTOR_SIGNAL_ONLY
F10,002281,20251009,0.18821,402,5,FACTOR_SIGNAL_ONLY
F10,601689,20251009,0.187946,403,5,FACTOR_SIGNAL_ONLY
F10,002558,20251009,0.187218,404,5,FACTOR_SIGNAL_ONLY
F10,002670,20251009,0.18707,405,5,FACTOR_SIGNAL_ONLY
F10,688047,20251009,0.186926,406,5,FACTOR_SIGNAL_ONLY
F10,688375,20251009,0.186334,407,5,FACTOR_SIGNAL_ONLY
F10,002812,20251009,0.185891,408,5,FACTOR_SIGNAL_ONLY
F10,600183,20251009,0.185288,409,5,FACTOR_SIGNAL_ONLY
F10,002475,20251009,0.184583,410,5,FACTOR_SIGNAL_ONLY
F10,002850,20251009,0.183636,411,5,FACTOR_SIGNAL_ONLY
F10,002472,20251009,0.181933,412,5,FACTOR_SIGNAL_ONLY
F10,002195,20251009,0.181032,413,5,FACTOR_SIGNAL_ONLY
F10,300395,20251009,0.180854,414,5,FACTOR_SIGNAL_ONLY
F10,600673,20251009,0.179415,415,5,FACTOR_SIGNAL_ONLY
F10,688082,20251009,0.179049,416,5,FACTOR_SIGNAL_ONLY
F10,002131,20251009,0.178877,417,5,FACTOR_SIGNAL_ONLY
F10,600021,20251009,0.177997,418,5,FACTOR_SIGNAL_ONLY
F10,603986,20251009,0.177433,419,5,FACTOR_SIGNAL_ONLY
F10,300207,20251009,0.176792,420,5,FACTOR_SIGNAL_ONLY
F10,688249,20251009,0.176338,421,5,FACTOR_SIGNAL_ONLY
F10,002938,20251009,0.176191,422,5,FACTOR_SIGNAL_ONLY
F10,002709,20251009,0.176146,423,5,FACTOR_SIGNAL_ONLY
F10,601138,20251009,0.172803,424,5,FACTOR_SIGNAL_ONLY
F10,600895,20251009,0.171925,425,5,FACTOR_SIGNAL_ONLY
F10,300661,20251009,0.169498,426,5,FACTOR_SIGNAL_ONLY
F10,300803,20251009,0.16811,427,5,FACTOR_SIGNAL_ONLY
F10,603228,20251009,0.167281,428,5,FACTOR_SIGNAL_ONLY
F10,002837,20251009,0.16719,429,5,FACTOR_SIGNAL_ONLY
F10,002916,20251009,0.1669,430,5,FACTOR_SIGNAL_ONLY
F10,603786,20251009,0.1662,431,5,FACTOR_SIGNAL_ONLY
F10,688525,20251009,0.165985,432,5,FACTOR_SIGNAL_ONLY
F10,603019,20251009,0.165482,433,5,FACTOR_SIGNAL_ONLY
F10,603179,20251009,0.16466,434,5,FACTOR_SIGNAL_ONLY
F10,002463,20251009,0.164486,435,5,FACTOR_SIGNAL_ONLY
F10,002050,20251009,0.164046,436,5,FACTOR_SIGNAL_ONLY
F10,688347,20251009,0.163448,437,5,FACTOR_SIGNAL_ONLY
F10,688256,20251009,0.162479,438,5,FACTOR_SIGNAL_ONLY
F10,600699,20251009,0.161148,439,5,FACTOR_SIGNAL_ONLY
F10,002402,20251009,0.160475,440,5,FACTOR_SIGNAL_ONLY
F10,600143,20251009,0.158858,441,5,FACTOR_SIGNAL_ONLY
F10,688981,20251009,0.158532,442,5,FACTOR_SIGNAL_ONLY
F10,300316,20251009,0.15693,443,5,FACTOR_SIGNAL_ONLY
F10,000988,20251009,0.155815,444,5,FACTOR_SIGNAL_ONLY
F10,688702,20251009,0.155512,445,5,FACTOR_SIGNAL_ONLY
F10,002384,20251009,0.155371,446,5,FACTOR_SIGNAL_ONLY
F10,001309,20251009,0.153663,447,5,FACTOR_SIGNAL_ONLY
F10,300274,20251009,0.153514,448,5,FACTOR_SIGNAL_ONLY
F10,688234,20251009,0.153155,449,5,FACTOR_SIGNAL_ONLY
F10,300014,20251009,0.152067,450,5,FACTOR_SIGNAL_ONLY
F10,301200,20251009,0.151863,451,5,FACTOR_SIGNAL_ONLY
F10,600601,20251009,0.150679,452,5,FACTOR_SIGNAL_ONLY
F10,301358,20251009,0.147422,453,5,FACTOR_SIGNAL_ONLY
F10,300857,20251009,0.14551,454,5,FACTOR_SIGNAL_ONLY
F10,600580,20251009,0.145298,455,5,FACTOR_SIGNAL_ONLY
F10,601869,20251009,0.14507,456,5,FACTOR_SIGNAL_ONLY
F10,300394,20251009,0.144293,457,5,FACTOR_SIGNAL_ONLY
F10,300450,20251009,0.14367,458,5,FACTOR_SIGNAL_ONLY
F10,688629,20251009,0.142492,459,5,FACTOR_SIGNAL_ONLY
F10,000559,20251009,0.142386,460,5,FACTOR_SIGNAL_ONLY
F10,688041,20251009,0.138154,461,5,FACTOR_SIGNAL_ONLY
F10,300308,20251009,0.133083,462,5,FACTOR_SIGNAL_ONLY
F10,300502,20251009,0.132985,463,5,FACTOR_SIGNAL_ONLY
F10,301308,20251009,0.132565,464,5,FACTOR_SIGNAL_ONLY
F10,688183,20251009,0.130323,465,5,FACTOR_SIGNAL_ONLY
F10,000981,20251009,0.128576,466,5,FACTOR_SIGNAL_ONLY
F10,300115,20251009,0.127762,467,5,FACTOR_SIGNAL_ONLY
F10,688778,20251009,0.12511,468,5,FACTOR_SIGNAL_ONLY
F10,300604,20251009,0.123663,469,5,FACTOR_SIGNAL_ONLY
F10,688110,20251009,0.121106,470,5,FACTOR_SIGNAL_ONLY
F10,300476,20251009,0.120306,471,5,FACTOR_SIGNAL_ONLY
F10,688411,20251009,0.119398,472,5,FACTOR_SIGNAL_ONLY
F10,300475,20251009,0.114398,473,5,FACTOR_SIGNAL_ONLY
F10,688521,20251009,0.114246,474,5,FACTOR_SIGNAL_ONLY
F10,600930,20251105,0.695383,1,1,FACTOR_SIGNAL_ONLY
F10,002252,20251105,0.643694,2,1,FACTOR_SIGNAL_ONLY
F10,600085,20251105,0.636631,3,1,FACTOR_SIGNAL_ONLY
F10,001391,20251105,0.627494,4,1,FACTOR_SIGNAL_ONLY
F10,000895,20251105,0.612956,5,1,FACTOR_SIGNAL_ONLY
F10,000538,20251105,0.612762,6,1,FACTOR_SIGNAL_ONLY
F10,600941,20251105,0.61092,7,1,FACTOR_SIGNAL_ONLY
F10,600600,20251105,0.608693,8,1,FACTOR_SIGNAL_ONLY
F10,600900,20251105,0.608285,9,1,FACTOR_SIGNAL_ONLY
F10,600332,20251105,0.603875,10,1,FACTOR_SIGNAL_ONLY
F10,600009,20251105,0.603404,11,1,FACTOR_SIGNAL_ONLY
F10,601006,20251105,0.597855,12,1,FACTOR_SIGNAL_ONLY
F10,600887,20251105,0.589534,13,1,FACTOR_SIGNAL_ONLY
F10,600642,20251105,0.5884,14,1,FACTOR_SIGNAL_ONLY
F10,601816,20251105,0.586353,15,1,FACTOR_SIGNAL_ONLY
F10,603288,20251105,0.580673,16,1,FACTOR_SIGNAL_ONLY
F10,600018,20251105,0.579337,17,1,FACTOR_SIGNAL_ONLY
F10,601216,20251105,0.57682,18,1,FACTOR_SIGNAL_ONLY
F10,601988,20251105,0.574829,19,1,FACTOR_SIGNAL_ONLY
F10,000858,20251105,0.567664,20,1,FACTOR_SIGNAL_ONLY
F10,600048,20251105,0.562855,21,1,FACTOR_SIGNAL_ONLY
F10,601607,20251105,0.560524,22,1,FACTOR_SIGNAL_ONLY
F10,600663,20251105,0.560164,23,1,FACTOR_SIGNAL_ONLY
F10,000876,20251105,0.560031,24,1,FACTOR_SIGNAL_ONLY
F10,601728,20251105,0.556682,25,1,FACTOR_SIGNAL_ONLY
F10,600028,20251105,0.554539,26,1,FACTOR_SIGNAL_ONLY
